Date,High,Low,Open,Close,Volume,Adj Close
2011-03-03,679.0,644.0499877929688,644.0499877929688,672.0999755859375,4106165.0,569.8053588867188
2011-03-04,687.0,675.0,679.6500244140625,681.5,3622250.0,577.774658203125
2011-03-07,677.0,660.0999755859375,672.3499755859375,667.0,1600351.0,565.4815673828125
2011-03-08,679.0,663.0999755859375,663.0999755859375,675.1500244140625,2658038.0,572.3909912109375
2011-03-09,683.0999755859375,665.0,677.0,672.7000122070312,1337415.0,570.3140869140625
2011-03-10,678.4000244140625,664.8499755859375,674.9000244140625,666.7999877929688,1647150.0,565.3120727539062
2011-03-11,667.0,647.2999877929688,662.0,660.4000244140625,2115239.0,559.8861694335938
2011-03-14,675.4500122070312,656.0,659.8499755859375,671.4500122070312,2372307.0,569.2543334960938
2011-03-15,670.0,650.4000244140625,655.1500244140625,663.0999755859375,2345828.0,562.1751098632812
2011-03-16,673.4000244140625,658.5999755859375,666.2000122070312,659.8499755859375,2747492.0,559.4198608398438
2011-03-17,655.0,634.1500244140625,650.5,637.0,4431693.0,540.0475463867188
2011-03-18,643.2000122070312,617.3499755859375,642.0999755859375,620.2999877929688,5528054.0,525.8892822265625
2011-03-21,631.7000122070312,622.8499755859375,625.9500122070312,626.4500122070312,2547991.0,531.1033935546875
2011-03-22,639.9500122070312,624.0,630.9500122070312,637.7999877929688,2162996.0,540.7259521484375
2011-03-23,643.9000244140625,633.75,637.8499755859375,640.2000122070312,1996107.0,542.7605590820312
2011-03-24,646.7999877929688,637.0999755859375,644.9500122070312,644.0999755859375,1872217.0,546.0670166015625
2011-03-25,667.0,645.0999755859375,655.2999877929688,663.7000122070312,3322278.0,562.6838989257812
2011-03-28,679.9000244140625,659.0499877929688,665.0,667.9000244140625,3223739.0,566.2445678710938
2011-03-29,689.0,670.0,673.7000122070312,683.0499877929688,3318575.0,579.0887451171875
2011-03-30,700.0,685.6500244140625,685.9500122070312,698.4500122070312,2718670.0,592.1448974609375
2011-03-31,715.0,692.7000122070312,700.0499877929688,701.2000122070312,7169750.0,594.4763793945312
2011-04-01,710.3499755859375,696.0499877929688,699.0,708.2000122070312,2899147.0,600.410888671875
2011-04-04,713.75,697.5499877929688,713.75,705.5499877929688,3330504.0,598.1642456054688
2011-04-05,711.0,693.2999877929688,703.0,698.3499755859375,3830230.0,592.0599365234375
2011-04-06,706.6500244140625,693.5499877929688,700.75,698.9000244140625,2603969.0,592.5264282226562
2011-04-07,719.9000244140625,696.0499877929688,696.0499877929688,715.7000122070312,3199679.0,606.7694702148438
2011-04-08,722.5,706.7000122070312,716.0999755859375,710.6500244140625,3639384.0,602.488037109375
2011-04-11,706.3499755859375,688.2999877929688,698.2999877929688,690.1500244140625,2073109.0,585.108154296875
2011-04-13,721.7999877929688,684.0,686.1500244140625,718.0,2237383.0,608.7192993164062
2011-04-15,723.25,702.6500244140625,715.2999877929688,706.7000122070312,3427985.0,599.1392211914062
2011-04-18,718.3499755859375,689.0499877929688,709.9000244140625,692.0999755859375,2153270.0,586.76123046875
2011-04-19,699.8499755859375,686.9500122070312,688.2999877929688,694.5999755859375,1766375.0,588.8807373046875
2011-04-20,716.6500244140625,695.0,701.7000122070312,715.0,1602777.0,606.1758422851562
2011-04-21,733.8499755859375,717.4000244140625,717.4000244140625,732.2000122070312,3039471.0,620.758056640625
2011-04-25,737.9000244140625,727.5499877929688,732.0,731.0499877929688,1167396.0,619.7831420898438
2011-04-26,733.0,709.0999755859375,731.0,722.8499755859375,1733528.0,612.8310546875
2011-04-27,726.0,716.2000122070312,721.5,722.0999755859375,1368508.0,612.1951293945312
2011-04-28,723.0999755859375,707.0,722.0999755859375,717.3499755859375,2852184.0,608.168212890625
2011-04-29,720.4000244140625,695.7999877929688,715.0,706.7999877929688,2732252.0,599.223876953125
2011-05-02,711.3499755859375,696.5499877929688,710.0999755859375,699.4000244140625,1580211.0,592.9503784179688
2011-05-03,704.7999877929688,681.0,696.0999755859375,684.3499755859375,2246946.0,580.1907958984375
2011-05-04,690.6500244140625,659.0,686.0,662.5,2401410.0,561.6664428710938
2011-05-05,673.5,651.6500244140625,665.9500122070312,655.0499877929688,1720801.0,555.3504028320312
2011-05-06,669.8499755859375,655.0,659.8499755859375,664.7999877929688,1910901.0,563.6163330078125
2011-05-09,670.0,656.5999755859375,670.0,664.5499877929688,1612375.0,563.4044189453125
2011-05-10,669.7000122070312,650.0999755859375,669.7000122070312,661.0999755859375,3941941.0,560.4795532226562
2011-05-11,668.0999755859375,656.0,665.0999755859375,666.0999755859375,2374440.0,564.718505859375
2011-05-12,661.9000244140625,646.0,660.0,647.2000122070312,2940195.0,548.695068359375
2011-05-13,655.0,640.75,650.0,644.7000122070312,6914124.0,546.5757446289062
2011-05-16,646.2000122070312,632.0,646.0,634.0,2521226.0,537.5042724609375
2011-05-17,638.7000122070312,626.5499877929688,635.0,631.5999755859375,2597846.0,535.4696044921875
2011-05-18,647.5999755859375,634.7999877929688,634.7999877929688,646.0499877929688,4386172.0,547.72021484375
2011-05-19,649.8499755859375,637.5999755859375,649.75,643.8499755859375,1228035.0,545.85498046875
2011-05-20,663.4000244140625,640.0,649.8499755859375,658.8499755859375,1807339.0,558.5718994140625
2011-05-23,653.1500244140625,640.0499877929688,652.4500122070312,646.5499877929688,2105817.0,548.1441040039062
2011-05-24,659.8499755859375,645.0499877929688,651.7000122070312,649.4000244140625,1977042.0,550.5604248046875
2011-05-25,656.5,641.0999755859375,650.0,644.25,2245849.0,546.194091796875
2011-05-26,649.9000244140625,635.0,645.2000122070312,643.1500244140625,2913164.0,545.2616577148438
2011-05-27,658.4000244140625,640.5,640.5,656.2999877929688,1935462.0,556.4100952148438
2011-05-30,671.5,658.0,658.0,668.5499877929688,2256839.0,566.795654296875
2011-05-31,688.7999877929688,669.7999877929688,669.7999877929688,684.0499877929688,3227566.0,579.9365234375
2011-06-01,692.9500122070312,676.5499877929688,676.5499877929688,689.0999755859375,1204308.0,584.2178955078125
2011-06-02,684.7000122070312,676.5999755859375,681.0499877929688,680.0,1100046.0,576.5029907226562
2011-06-03,683.0499877929688,658.25,678.5,660.0499877929688,2170805.0,559.58935546875
2011-06-06,674.0999755859375,659.1500244140625,659.9500122070312,670.6500244140625,2854529.0,568.5759887695312
2011-06-07,674.6500244140625,662.2999877929688,668.0,669.2000122070312,1865334.0,567.3467407226562
2011-06-08,669.5,657.0,664.0,658.2999877929688,994235.0,558.105712890625
2011-06-09,662.4000244140625,650.4000244140625,658.0,654.7999877929688,2103369.0,555.1384887695312
2011-06-10,658.5,645.5499877929688,654.0,651.5,2562491.0,552.3406982421875
2011-06-13,659.5,646.3499755859375,649.4500122070312,657.0,1371393.0,557.0036010742188
2011-06-14,655.6500244140625,643.5,648.0,648.4000244140625,2835239.0,549.7125244140625
2011-06-15,659.4000244140625,646.0,647.0,648.2000122070312,2358264.0,549.54296875
2011-06-16,655.9000244140625,643.0999755859375,647.7000122070312,648.0999755859375,2316006.0,549.4581909179688
2011-06-17,654.5,635.5499877929688,654.5,638.6500244140625,1745082.0,541.4464111328125
2011-06-20,641.9500122070312,625.0999755859375,640.7999877929688,630.0499877929688,4128299.0,534.1553955078125
2011-06-21,649.2999877929688,631.0,633.0,643.0499877929688,1956632.0,545.1766357421875
2011-06-22,649.0,635.0,639.0,644.6500244140625,1890470.0,554.2910766601562
2011-06-23,645.75,636.0,642.0999755859375,638.9500122070312,847197.0,549.3900146484375
2011-06-24,670.4500122070312,640.5499877929688,640.5499877929688,668.0,3635723.0,574.3681640625
2011-06-27,684.9000244140625,660.5,660.5,674.5499877929688,3281812.0,580.0000610351562
2011-06-28,692.0,675.5,678.0999755859375,689.75,2608360.0,593.0694580078125
2011-06-29,699.5,692.5999755859375,692.5999755859375,696.0499877929688,1739032.0,598.4863891601562
2011-06-30,709.9000244140625,696.2000122070312,696.2000122070312,706.2999877929688,4189494.0,607.2996826171875
2011-07-01,712.0,701.2999877929688,710.0499877929688,703.2999877929688,1878221.0,604.7201538085938
2011-07-04,710.0,696.7999877929688,708.0,700.75,1268259.0,602.5276489257812
2011-07-05,703.4000244140625,690.1500244140625,699.5499877929688,700.2000122070312,2090604.0,602.0548706054688
2011-07-06,714.1500244140625,696.25,696.25,710.9000244140625,2985597.0,611.2549438476562
2011-07-07,726.2000122070312,712.0,713.9000244140625,724.4000244140625,2757523.0,622.8627319335938
2011-07-08,732.9500122070312,712.0999755859375,726.0,714.2000122070312,3348765.0,614.0923461914062
2011-07-11,715.0,703.0,712.0,709.0999755859375,1847895.0,609.7073364257812
2011-07-12,709.0,685.25,701.9000244140625,689.75,1294273.0,593.0694580078125
2011-07-13,696.9000244140625,683.3499755859375,695.0,694.2000122070312,2224857.0,596.895751953125
2011-07-14,712.0,687.0,692.7999877929688,703.5999755859375,1638519.0,604.9781494140625
2011-07-15,708.7000122070312,691.5,701.0499877929688,693.7999877929688,1048933.0,596.5518188476562
2011-07-18,702.0,690.1500244140625,693.9500122070312,700.7000122070312,1058271.0,602.4846801757812
2011-07-19,709.0,695.0499877929688,702.0,703.7000122070312,1379200.0,605.064208984375
2011-07-20,709.0499877929688,693.6500244140625,708.9000244140625,697.25,1089228.0,599.5181884765625
2011-07-21,702.3499755859375,691.0499877929688,693.0,698.5499877929688,652707.0,600.635986328125
2011-07-22,712.0,700.0499877929688,704.0,707.8499755859375,1160424.0,608.6324462890625
2011-07-25,709.9000244140625,696.0999755859375,703.5499877929688,708.2000122070312,1925904.0,608.9334106445312
2011-07-26,714.0,685.75,711.4000244140625,693.9500122070312,1886011.0,596.6808471679688
2011-07-27,705.5,686.25,696.0,703.2999877929688,2428371.0,604.7201538085938
2011-07-28,696.7000122070312,686.0,695.2999877929688,688.3499755859375,2021353.0,591.86572265625
2011-07-29,692.9000244140625,675.2999877929688,687.0,689.0,2421633.0,592.4246215820312
2011-08-01,707.0,691.2000122070312,697.7999877929688,694.5999755859375,1970548.0,597.2396240234375
2011-08-02,693.1500244140625,683.0,690.2000122070312,685.0,1280478.0,588.9853515625
2011-08-03,684.9500122070312,675.2999877929688,677.2999877929688,679.9500122070312,1053042.0,584.64306640625
2011-08-04,696.5,673.75,682.5999755859375,676.4500122070312,4184042.0,581.6338500976562
2011-08-05,674.0,658.9000244140625,661.2999877929688,664.7999877929688,2760020.0,571.6165771484375
2011-08-08,666.2000122070312,641.0,654.0,646.75,3237082.0,556.0966796875
2011-08-09,664.8499755859375,624.2000122070312,625.0499877929688,659.0,3673395.0,566.6295776367188
2011-08-10,673.7999877929688,660.0,672.0,666.1500244140625,2428299.0,572.777587890625
2011-08-11,688.6500244140625,660.0,660.0,683.7000122070312,2884036.0,587.8675537109375
2011-08-12,688.9000244140625,663.0,687.9000244140625,668.75,2698571.0,575.0130615234375
2011-08-16,681.4500122070312,642.0,677.9000244140625,644.5,3134178.0,554.1620483398438
2011-08-17,670.5,645.0499877929688,645.0999755859375,660.5999755859375,3374731.0,568.0053100585938
2011-08-18,660.5999755859375,660.5999755859375,660.5999755859375,660.5999755859375,0.0,568.0053100585938
2011-08-19,647.2000122070312,628.0999755859375,633.5,639.2000122070312,3775170.0,549.60498046875
2011-08-22,648.4000244140625,638.3499755859375,639.0999755859375,641.1500244140625,1506103.0,551.2816162109375
2011-08-23,650.9000244140625,631.5499877929688,646.5,645.8499755859375,2529652.0,555.3228149414062
2011-08-24,657.5,640.2000122070312,640.2000122070312,646.2999877929688,3192592.0,555.709716796875
2011-08-25,650.5999755859375,622.2000122070312,650.5999755859375,628.2000122070312,3750417.0,540.1468505859375
2011-08-26,638.5,611.5999755859375,629.0999755859375,621.7999877929688,2819612.0,534.643798828125
2011-08-29,650.25,625.9500122070312,633.0,645.2000122070312,1500915.0,554.7638549804688
2011-08-30,667.0,650.1500244140625,650.6500244140625,662.6500244140625,2513886.0,569.7679443359375
2011-09-02,685.75,653.0,682.0,660.9500122070312,3870461.0,568.3063354492188
2011-09-05,659.8499755859375,641.5999755859375,658.0,650.0499877929688,3893585.0,558.93408203125
2011-09-06,655.9000244140625,642.0999755859375,650.0,655.2000122070312,3259599.0,563.3623046875
2011-09-07,670.7000122070312,657.4000244140625,659.7000122070312,667.5,2961076.0,573.9382934570312
2011-09-08,667.9500122070312,655.0999755859375,667.8499755859375,659.25,2199131.0,566.8446044921875
2011-09-09,671.9000244140625,660.0,664.8499755859375,661.5499877929688,2815669.0,568.8222045898438
2011-09-12,658.6500244140625,643.0,652.75,654.2000122070312,1975474.0,562.5025024414062
2011-09-13,664.5999755859375,644.5999755859375,656.7000122070312,646.6500244140625,1702822.0,556.0106201171875
2011-09-14,649.9500122070312,634.25,647.0,645.0999755859375,2328870.0,554.6779174804688
2011-09-15,663.7000122070312,636.2000122070312,652.9000244140625,654.7999877929688,2213681.0,563.0183715820312
2011-09-16,675.0,657.7000122070312,664.0,662.3499755859375,2418768.0,569.510009765625
2011-09-19,660.5499877929688,650.5,659.7999877929688,653.0,821719.0,561.4706420898438
2011-09-20,678.0,654.7999877929688,655.7000122070312,675.0499877929688,2103373.0,580.429931640625
2011-09-21,679.9000244140625,665.5999755859375,679.9000244140625,674.0999755859375,1161077.0,579.6131591796875
2011-09-22,669.9000244140625,641.0999755859375,664.0,643.5,1815085.0,553.30224609375
2011-09-23,639.0,622.5499877929688,639.0,625.0,7087677.0,537.3953247070312
2011-09-26,628.7999877929688,617.7000122070312,626.7999877929688,622.3499755859375,3553539.0,535.11669921875
2011-09-27,646.9500122070312,626.3499755859375,630.1500244140625,641.1500244140625,2974782.0,551.2816162109375
2011-09-28,646.7000122070312,631.5499877929688,646.7000122070312,636.9500122070312,3877365.0,547.67041015625
2011-09-29,660.0,637.0,638.75,652.4500122070312,6773241.0,560.9977416992188
2011-09-30,654.5,636.25,646.7000122070312,640.9000244140625,4413738.0,551.0667724609375
2011-10-03,635.0999755859375,617.2999877929688,630.5499877929688,634.4500122070312,2607209.0,545.520751953125
2011-10-04,634.75,617.5,629.3499755859375,620.7999877929688,2678250.0,533.7840576171875
2011-10-05,640.0,618.0,622.0,624.9500122070312,2930759.0,537.3521728515625
2011-10-07,655.5499877929688,636.7000122070312,640.0,645.4000244140625,3144918.0,554.9359130859375
2011-10-10,666.6500244140625,643.2000122070312,643.2000122070312,662.5499877929688,1614355.0,569.6820068359375
2011-10-11,679.0,665.0,669.7999877929688,666.75,3005080.0,573.2933959960938
2011-10-12,672.5,658.0,670.0,669.9000244140625,2270021.0,576.0018920898438
2011-10-13,673.3499755859375,662.7000122070312,672.0,664.4000244140625,1461753.0,571.2727661132812
2011-10-14,669.0,659.0,661.9000244140625,666.7999877929688,1512907.0,573.3363647460938
2011-10-17,677.6500244140625,664.5,670.5,673.4500122070312,2443546.0,579.0543212890625
2011-10-18,677.6500244140625,664.6500244140625,668.7000122070312,673.7999877929688,2323693.0,579.3551025390625
2011-10-19,679.9000244140625,669.75,679.9000244140625,673.9500122070312,2981665.0,579.484130859375
2011-10-20,669.75,638.2000122070312,669.75,644.9500122070312,5542653.0,554.5488891601562
2011-10-21,649.7000122070312,630.0,647.0,633.4000244140625,3474173.0,544.6179809570312
2011-10-24,648.0,634.3499755859375,644.0,640.5,3512753.0,550.72265625
2011-10-25,674.7000122070312,633.0,645.7999877929688,669.2000122070312,4630436.0,575.3999633789062
2011-10-28,699.5,681.0,685.0,688.7000122070312,2589264.0,592.1666870117188
2011-10-31,695.0499877929688,678.0999755859375,689.0,688.8499755859375,2342728.0,592.2955322265625
2011-11-01,686.7000122070312,679.5,683.0,684.3499755859375,1697276.0,588.4263305664062
2011-11-02,689.0,679.2000122070312,680.0,682.7000122070312,1040371.0,587.007568359375
2011-11-03,687.0,674.2999877929688,678.0,683.4500122070312,1454860.0,587.652587890625
2011-11-04,689.75,678.25,688.5,683.9000244140625,1650719.0,588.0394897460938
2011-11-08,690.2999877929688,675.0499877929688,683.0,679.8499755859375,832846.0,584.5570678710938
2011-11-09,687.0,679.1500244140625,681.25,682.4000244140625,2656856.0,586.749755859375
2011-11-11,680.0,663.6500244140625,680.0,666.7000122070312,2097116.0,573.2501831054688
2011-11-14,676.7000122070312,666.1500244140625,671.0,672.75,2475463.0,578.4523315429688
2011-11-15,673.7000122070312,654.0,670.5,657.5499877929688,1306443.0,565.3828735351562
2011-11-16,657.7999877929688,626.25,657.7999877929688,645.4000244140625,2229348.0,554.9359130859375
2011-11-17,651.7999877929688,631.4000244140625,648.9500122070312,635.0499877929688,1623008.0,546.0364379882812
2011-11-18,648.0,630.0999755859375,630.0999755859375,645.5999755859375,2470305.0,555.10791015625
2011-11-21,643.9000244140625,618.0999755859375,639.0,623.3499755859375,1752373.0,535.9765014648438
2011-11-22,645.9000244140625,625.5999755859375,625.5999755859375,637.9500122070312,2002760.0,548.5302124023438
2011-11-23,639.2999877929688,613.2000122070312,636.5999755859375,624.1500244140625,2742574.0,536.66455078125
2011-11-24,630.0,607.0999755859375,623.0,626.0999755859375,3268857.0,538.3410034179688
2011-11-25,623.25,606.5999755859375,621.7000122070312,613.75,1768272.0,527.7222900390625
2011-11-28,649.0499877929688,618.25,618.25,646.6500244140625,2123181.0,556.0106201171875
2011-11-29,648.5,632.0999755859375,648.5,635.6500244140625,2200475.0,546.5525512695312
2011-11-30,647.7999877929688,625.2999877929688,626.0499877929688,641.7000122070312,3367260.0,551.7545776367188
2011-12-01,664.4500122070312,651.0,659.9000244140625,656.0999755859375,1769040.0,564.1361694335938
2011-12-02,669.0,654.7000122070312,658.0,667.5999755859375,1803708.0,574.024169921875
2011-12-05,670.5,656.8499755859375,665.9000244140625,662.2000122070312,1666822.0,569.381103515625
2011-12-07,677.8499755859375,656.5499877929688,663.0,675.5499877929688,3498036.0,580.85986328125
2011-12-08,677.0,659.4500122070312,674.9000244140625,669.2999877929688,2531344.0,575.48583984375
2011-12-09,663.75,652.3499755859375,660.0,655.4000244140625,1486874.0,563.5342407226562
2011-12-12,661.0,644.0999755859375,659.9000244140625,647.3499755859375,2397640.0,556.6126098632812
2011-12-13,654.5,636.25,642.0,646.3499755859375,1799425.0,555.7527465820312
2011-12-14,647.9000244140625,628.2999877929688,645.25,630.3499755859375,2442485.0,541.995361328125
2011-12-15,642.25,622.0,622.0,636.4000244140625,3841311.0,547.197509765625
2011-12-16,646.0,618.5499877929688,636.4000244140625,626.3499755859375,2231863.0,538.5560913085938
2011-12-19,624.4000244140625,600.2999877929688,620.0,618.25,3601149.0,531.5914916992188
2011-12-20,628.7000122070312,618.0,619.75,623.4000244140625,2775142.0,536.0196533203125
2011-12-21,659.75,633.0,633.0,655.4500122070312,2774826.0,563.5772094726562
2011-12-22,665.0,645.5,645.5,662.4500122070312,2716673.0,569.5960083007812
2011-12-23,668.6500244140625,655.4000244140625,668.6500244140625,660.9000244140625,2392651.0,568.263427734375
2011-12-26,670.7000122070312,658.25,659.0,665.75,1077446.0,572.4335327148438
2011-12-27,670.7999877929688,662.1500244140625,666.0,667.8499755859375,1521474.0,574.2391357421875
2011-12-28,675.7999877929688,658.2999877929688,675.0,660.8499755859375,1422488.0,568.2203979492188
2011-12-29,664.0999755859375,654.5999755859375,659.5,656.5999755859375,1100159.0,564.56591796875
2011-12-30,668.9000244140625,648.0,655.0,652.0499877929688,1841165.0,560.65380859375
2012-01-02,655.2999877929688,641.3499755859375,650.0,650.4000244140625,626403.0,559.2350463867188
2012-01-03,669.0,655.9000244140625,655.9000244140625,665.2000122070312,771226.0,571.9605712890625
2012-01-04,668.2000122070312,658.9500122070312,663.2000122070312,660.9500122070312,1447287.0,568.3063354492188
2012-01-05,673.75,660.7000122070312,662.5,670.2999877929688,1708022.0,576.345703125
2012-01-06,674.7000122070312,657.5,667.0999755859375,670.4000244140625,1318442.0,576.4317626953125
2012-01-09,669.4000244140625,655.2999877929688,669.2999877929688,663.25,1510238.0,570.2838134765625
2012-01-10,687.5999755859375,666.5499877929688,666.5499877929688,684.0,1669978.0,588.12548828125
2012-01-11,692.75,677.5,685.0,680.9500122070312,2494939.0,585.5029907226562
2012-01-12,701.6500244140625,669.4500122070312,685.0,687.4000244140625,4372580.0,591.0489501953125
2012-01-13,694.75,671.0,688.0,681.5499877929688,1881398.0,586.0188598632812
2012-01-16,679.9000244140625,671.0499877929688,679.0499877929688,674.2000122070312,1739336.0,579.698974609375
2012-01-17,680.4500122070312,671.8499755859375,678.0,675.3499755859375,1335861.0,580.6878662109375
2012-01-18,684.2999877929688,672.0999755859375,677.0,682.7999877929688,1461761.0,587.0936279296875
2012-01-19,695.0,684.9500122070312,687.5,693.7000122070312,2146664.0,596.4658813476562
2012-01-20,695.0,684.3499755859375,695.0,692.0999755859375,1419327.0,595.0900268554688
2012-01-23,700.7000122070312,688.0,692.5,695.5,1130480.0,598.0136108398438
2012-01-24,706.0,695.3499755859375,696.0,700.5499877929688,2105601.0,602.355712890625
2012-01-25,711.9500122070312,702.5499877929688,704.7999877929688,709.2000122070312,3459415.0,609.7932739257812
2012-01-27,717.0,696.0999755859375,717.0,699.7999877929688,1661183.0,601.7108154296875
2012-01-30,699.7999877929688,685.0,692.0499877929688,688.0999755859375,1921884.0,591.6506958007812
2012-01-31,701.9500122070312,689.9500122070312,692.5,697.8499755859375,2647243.0,600.033935546875
2012-02-01,692.0,680.0,691.0,688.9000244140625,4956130.0,592.3386840820312
2012-02-02,696.0,682.7999877929688,696.0,685.75,2945430.0,589.630126953125
2012-02-03,699.0,685.0499877929688,688.0,696.6500244140625,1518043.0,599.0023803710938
2012-02-06,705.0,692.4500122070312,700.0,699.2000122070312,3351676.0,601.1949462890625
2012-02-07,709.0,683.75,709.0,685.3499755859375,3314140.0,589.2862548828125
2012-02-08,699.9000244140625,686.7999877929688,687.5499877929688,696.9000244140625,2158982.0,599.2174072265625
2012-02-09,699.7000122070312,688.75,693.8499755859375,697.1500244140625,2417863.0,599.4323120117188
2012-02-10,700.0,676.25,697.7999877929688,693.9000244140625,1261344.0,596.6376342773438
2012-02-13,700.0,694.0,695.0,695.1500244140625,1384647.0,597.712646484375
2012-02-14,699.0,691.9500122070312,694.0999755859375,697.75,1127834.0,599.9481811523438
2012-02-15,714.9000244140625,697.7000122070312,702.0999755859375,713.6500244140625,3335693.0,613.61962890625
2012-02-16,720.0,706.0,712.0,718.0,2586163.0,617.3597412109375
2012-02-17,726.2000122070312,711.7999877929688,725.0,716.7999877929688,2414618.0,616.3279418945312
2012-02-21,721.1500244140625,711.0,714.0499877929688,714.3499755859375,2489579.0,614.2213134765625
2012-02-22,719.8499755859375,698.7000122070312,713.25,701.7000122070312,2132619.0,603.344482421875
2012-02-23,707.9500122070312,695.9500122070312,703.0,701.2999877929688,3289154.0,603.0005493164062
2012-02-24,685.5499877929688,657.5,673.0,676.4000244140625,158414118.0,581.5908203125
2012-02-27,682.9000244140625,661.7999877929688,682.9000244140625,664.75,5268963.0,571.57373046875
2012-02-28,682.0,668.5,669.0,670.0499877929688,3664056.0,576.1306762695312
2012-02-29,679.2999877929688,660.5999755859375,677.0,663.1500244140625,6466898.0,570.1978759765625
2012-03-01,670.9500122070312,659.2000122070312,663.0,669.4000244140625,3298244.0,575.5718383789062
2012-03-02,676.0,662.3499755859375,673.0,672.6500244140625,2868706.0,578.3663940429688
2012-03-05,668.0,654.4500122070312,666.5,657.1500244140625,3192310.0,565.0390014648438
2012-03-06,666.0,649.5,656.5,651.0999755859375,5077630.0,559.8369140625
2012-03-07,658.9500122070312,648.0,650.0,654.0,2016258.0,562.330322265625
2012-03-09,682.2999877929688,660.9000244140625,662.0,680.5,6022889.0,585.1160278320312
2012-03-12,688.75,669.0999755859375,688.75,671.0999755859375,3170284.0,577.0337524414062
2012-03-13,683.7000122070312,675.0,675.0,681.8499755859375,2111175.0,586.2766723632812
2012-03-14,689.25,670.0,689.0,677.5,5596353.0,582.5364379882812
2012-03-15,677.0,660.0499877929688,677.0,661.2999877929688,3766187.0,568.6072387695312
2012-03-16,676.9500122070312,662.25,662.25,666.4500122070312,5040022.0,573.0352172851562
2012-03-19,672.0,648.25,670.0,650.25,4471466.0,559.1060180664062
2012-03-20,660.7999877929688,650.0,650.7000122070312,657.5,3053821.0,565.3399047851562
2012-03-21,669.0,656.5499877929688,658.0,667.5,3734303.0,573.9382934570312
2012-03-22,671.0,653.75,665.0,659.2000122070312,5544938.0,566.801513671875
2012-03-23,664.3499755859375,656.5,663.4000244140625,660.5499877929688,2904218.0,567.9623413085938
2012-03-26,660.6500244140625,649.5,659.25,651.25,3095896.0,559.9659423828125
2012-03-27,671.0499877929688,655.0,657.0,667.5499877929688,4122987.0,573.9813232421875
2012-03-28,665.5999755859375,659.25,663.5,660.9500122070312,3547786.0,568.3063354492188
2012-03-29,672.0499877929688,653.1500244140625,654.0999755859375,666.7999877929688,13418664.0,573.3363647460938
2012-03-30,677.0,670.2999877929688,671.5499877929688,673.2999877929688,3169792.0,578.9251708984375
2012-04-02,685.0,673.0,673.0,683.1500244140625,3299539.0,587.3944702148438
2012-04-03,689.0,682.25,687.0,687.4500122070312,2388626.0,591.0918579101562
2012-04-04,684.9500122070312,678.1500244140625,684.9500122070312,679.6500244140625,1140973.0,584.3850708007812
2012-04-09,675.25,663.8499755859375,674.25,666.0499877929688,2418914.0,572.6915283203125
2012-04-10,674.6500244140625,666.0,668.0,671.75,2614106.0,577.592529296875
2012-04-11,679.7999877929688,665.5499877929688,667.2999877929688,674.0499877929688,2580595.0,579.570068359375
2012-04-12,681.7999877929688,673.3499755859375,675.8499755859375,679.4000244140625,1512959.0,584.1702880859375
2012-04-13,685.25,676.1500244140625,680.0,680.7000122070312,2945103.0,585.2880859375
2012-04-16,680.5499877929688,672.9500122070312,679.5,677.7999877929688,1746857.0,582.7943725585938
2012-04-17,688.3499755859375,671.5999755859375,678.5,683.7999877929688,2051209.0,587.9534301757812
2012-04-18,690.4000244140625,679.0499877929688,688.0,680.3499755859375,1239746.0,584.9869995117188
2012-04-19,692.25,682.1500244140625,685.0,690.6500244140625,1399371.0,593.8433227539062
2012-04-20,690.9000244140625,676.25,687.0,684.7000122070312,1342925.0,588.7273559570312
2012-04-23,689.9500122070312,681.6500244140625,685.0,683.4000244140625,1722254.0,587.6095581054688
2012-04-24,688.4000244140625,679.9500122070312,685.25,683.0,959976.0,587.2656860351562
2012-04-25,687.75,674.25,687.75,676.8499755859375,1256310.0,581.9776000976562
2012-04-26,679.8499755859375,672.2999877929688,679.8499755859375,674.0999755859375,1352136.0,579.6131591796875
2012-04-27,679.8499755859375,671.0499877929688,673.0,674.4500122070312,1257621.0,579.9140014648438
2012-04-30,681.7999877929688,672.2999877929688,673.5499877929688,673.5999755859375,1387617.0,579.1832275390625
2012-05-02,677.2999877929688,670.25,674.5499877929688,672.2000122070312,915321.0,577.9793701171875
2012-05-03,672.0,665.2000122070312,670.0,666.7999877929688,3295449.0,573.3363647460938
2012-05-04,670.6500244140625,658.1500244140625,665.2999877929688,659.9500122070312,2829631.0,567.446533203125
2012-05-07,666.4000244140625,647.0,647.0,663.6500244140625,2714472.0,570.6278076171875
2012-05-08,670.75,654.5499877929688,668.4000244140625,657.2999877929688,2492527.0,565.1679077148438
2012-05-09,659.7000122070312,648.9000244140625,651.9000244140625,650.0499877929688,3051971.0,558.93408203125
2012-05-10,662.6500244140625,649.2999877929688,653.0,651.4000244140625,2602587.0,560.0949096679688
2012-05-11,654.0,644.6500244140625,648.0,645.7999877929688,1547965.0,555.2798461914062
2012-05-14,650.4000244140625,637.25,648.0,645.0,2937013.0,554.592041015625
2012-05-15,650.0,641.0999755859375,642.0,645.2999877929688,2742494.0,554.8499145507812
2012-05-16,637.5,610.5,637.5,620.9000244140625,8030140.0,533.8701171875
2012-05-17,638.75,624.75,625.7999877929688,633.8499755859375,4665455.0,545.0048217773438
